ProvinceID,ProvinceName,ProvinceName 2,MinRain,MaxRain,AvgRain,region,Year,Month,Date,Month_TH
10,กรุงเทพมหานคร,Bangkok,54.29999924,257.230011,142.1191368,กลาง,2018,1,1/1/18,มกราคม
11,สมุทรปราการ,Samut Prakan,76.25,256.1000061,137.3020457,กลาง,2018,1,1/1/18,มกราคม
12,นนทบุรี,Nonthaburi,38.36000061,161.4700012,113.4337711,กลาง,2018,1,1/1/18,มกราคม
13,ปทุมธานี,Pathum Thani,51.43999863,116.5,82.90168772,กลาง,2018,1,1/1/18,มกราคม
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,8.850000381,88.58999634,39.96008917,กลาง,2018,1,1/1/18,มกราคม
15,อ่างทอง,Ang Thong,4.389999866,33.93999863,20.62735662,กลาง,2018,1,1/1/18,มกราคม
16,ลพบุรี,Lop Buri,6.519999981,99.48999786,49.08525796,กลาง,2018,1,1/1/18,มกราคม
17,สิงห์บุรี,Sing Buri,4,35.63999939,17.03364554,กลาง,2018,1,1/1/18,มกราคม
18,ชัยนาท,Chai Nat,0.100000001,12.82999992,6.312983375,กลาง,2018,1,1/1/18,มกราคม
19,สระบุรี,Saraburi,23.85000038,73.06999969,47.68537125,กลาง,2018,1,1/1/18,มกราคม
20,ชลบุรี,Chon Buri,10.23999977,178.9400024,66.11927274,ตะวันออก,2018,1,1/1/18,มกราคม
21,ระยอง,Rayong,5.630000114,96.41999817,35.89456572,ตะวันออก,2018,1,1/1/18,มกราคม
22,จันทบุรี,Chanthaburi,60.79999924,127.6100006,82.15799778,ตะวันออก,2018,1,1/1/18,มกราคม
23,ตราด,Trat,66.40000153,99.80000305,73.89954288,ตะวันออก,2018,1,1/1/18,มกราคม
24,ฉะเชิงเทรา,Chachoengsao,53.97000122,196.3699951,139.3048736,ตะวันออก,2018,1,1/1/18,มกราคม
25,ปราจีนบุรี,Prachin Buri,69.56999969,174.2599945,129.1934128,ตะวันออก,2018,1,1/1/18,มกราคม
26,นครนายก,Nakhon Nayok,53.22000122,115.5699997,85.0206417,กลาง,2018,1,1/1/18,มกราคม
27,สระแก้ว,Sa Kaeo,34.22000122,133.3200073,94.91164385,ตะวันออก,2018,1,1/1/18,มกราคม
30,นครราชสีมา,Nakhon Ratchasima,0.230000004,103.0699997,24.99612376,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
31,บุรีรัมย์,Buri Ram,0,65.27999878,9.202656844,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
32,สุรินทร์,Surin,1,17.27000046,8.801188737,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
33,ศรีสะเกษ,Si Sa Ket,0.50999999,8.489999771,3.40245633,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
34,อุบลราชธานี,Ubon Ratchathani,0,3.420000076,0.997288865,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
35,ยโสธร,Yasothon,0.07,2.390000105,0.587118056,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
36,ชัยภูมิ,Chaiyaphum,0,71.18000031,13.48657474,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
37,อำนาจเจริญ,Amnat Charoen,0.100000001,2.670000076,0.673807107,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
38,บึงกาฬ,Bueng Kan,5.869999886,11.21000004,7.780492194,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
39,หนองบัวลำภู,Nong Bua Lam Phu,0.200000003,19.98999977,6.366757688,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
40,ขอนแก่น,Khon Kaen,0.709999979,13.63000011,2.467840152,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
41,อุดรธานี,Udon Thani,0,19.45999908,5.819857202,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
42,เลย,Loei,7.800000191,27.63999939,18.58156997,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
43,หนองคาย,Nong Khai,7.360000134,20.79999924,14.49860382,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
44,มหาสารคาม,Maha Sarakham,0.400000006,3.339999914,1.458970557,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
45,ร้อยเอ็ด,Roi Et,0.109999999,3.690000057,0.895332627,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
46,กาฬสินธุ์,Kalasin,0,2.220000029,0.494788564,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
47,สกลนคร,Sakon Nakhon,0,8.56000042,3.135995062,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
48,นครพนม,Nakhon Phanom,1.730000019,27.29000092,8.525475587,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
49,มุกดาหาร,Mukdahan,0,6.179999828,1.787279816,ตะวันออกเฉียงเหนือ,2018,1,1/1/18,มกราคม
50,เชียงใหม่,Chiang Mai,0.300000012,30.39999962,6.695410436,เหนือ,2018,1,1/1/18,มกราคม
51,ลำพูน,Lamphun,0,8.079999924,4.250428422,เหนือ,2018,1,1/1/18,มกราคม
52,ลำปาง,Lampang,0.02,25.38999939,10.4040333,เหนือ,2018,1,1/1/18,มกราคม
53,อุตรดิตถ์,Uttaradit,3.390000105,21.01000023,12.15700341,เหนือ,2018,1,1/1/18,มกราคม
54,แพร่,Phrae,8.220000267,23.79999924,17.96342486,เหนือ,2018,1,1/1/18,มกราคม
55,น่าน,Nan,11.39999962,30.78000069,17.2318547,เหนือ,2018,1,1/1/18,มกราคม
56,พะเยา,Phayao,7.659999847,21.70000076,12.50830387,เหนือ,2018,1,1/1/18,มกราคม
57,เชียงราย,Chiang Rai,4.769999981,16.86000061,8.776122468,เหนือ,2018,1,1/1/18,มกราคม
58,แม่ฮ่องสอน,Mae Hong Son,0.400000006,12.97999954,3.827043768,เหนือ,2018,1,1/1/18,มกราคม
60,นครสวรรค์,Nakhon Sawan,3.099999905,26.05999947,9.82093396,กลาง,2018,1,1/1/18,มกราคม
61,อุทัยธานี,Uthai Thani,4.039999962,21.13999939,11.01703088,กลาง,2018,1,1/1/18,มกราคม
62,กำแพงเพชร,Kamphaeng Phet,5.309999943,25.30999947,10.06743165,กลาง,2018,1,1/1/18,มกราคม
63,ตาก,Tak,0,32,9.917311154,ตะวันตก,2018,1,1/1/18,มกราคม
64,สุโขทัย,Sukhothai,1.5,11.86999989,5.354606424,กลาง,2018,1,1/1/18,มกราคม
65,พิษณุโลก,Phitsanulok,0.100000001,17.45999908,6.981338082,กลาง,2018,1,1/1/18,มกราคม
66,พิจิตร,Phichit,5.559999943,23.29000092,11.01313698,กลาง,2018,1,1/1/18,มกราคม
67,เพชรบูรณ์,Phetchabun,2.809999943,94.84999847,20.96562279,กลาง,2018,1,1/1/18,มกราคม
70,ราชบุรี,Ratchaburi,2.180000067,61.68999863,7.497781624,ตะวันตก,2018,1,1/1/18,มกราคม
71,กาญจนบุรี,Kanchanaburi,0,21.17000008,7.993725575,ตะวันตก,2018,1,1/1/18,มกราคม
72,สุพรรณบุรี,Suphan Buri,0.409999996,27.79000092,5.205440105,กลาง,2018,1,1/1/18,มกราคม
73,นครปฐม,Nakhon Pathom,4.050000191,157.3099976,47.03076023,กลาง,2018,1,1/1/18,มกราคม
74,สมุทรสาคร,Samut Sakhon,10.65999985,168.3999939,93.56172903,กลาง,2018,1,1/1/18,มกราคม
75,สมุทรสงคราม,Samut Songkhram,7.159999847,15.65999985,10.02794203,กลาง,2018,1,1/1/18,มกราคม
76,เพชรบุรี,Phetchaburi,6.539999962,19.11000061,12.24053133,ตะวันตก,2018,1,1/1/18,มกราคม
77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,14.5,54.70999908,28.62068079,ตะวันตก,2018,1,1/1/18,มกราคม
80,นครศรีธรรมราช,Nakhon Si Thammarat,84.94000244,335.7799988,227.7059909,ใต้,2018,1,1/1/18,มกราคม
81,กระบี่,Krabi,136.8300018,368.5299988,261.2556587,ใต้,2018,1,1/1/18,มกราคม
82,พังงา,Phangnga,123.5,262.4299927,233.149997,ใต้,2018,1,1/1/18,มกราคม
83,ภูเก็ต,Phuket,156.8899994,270.9500122,208.9887102,ใต้,2018,1,1/1/18,มกราคม
84,สุราษฎร์ธานี,Surat Thani,54.11999893,258.8999939,123.0576803,ใต้,2018,1,1/1/18,มกราคม
85,ระนอง,Ranong,51.52999878,145.5800018,85.40519611,ใต้,2018,1,1/1/18,มกราคม
86,ชุมพร,Chumphon,9.800000191,99.97000122,64.89704671,ใต้,2018,1,1/1/18,มกราคม
90,สงขลา,Songkhla,62.61000061,423,167.6350624,ใต้,2018,1,1/1/18,มกราคม
91,สตูล,Satun,83.63999939,196.6900024,127.1310593,ใต้,2018,1,1/1/18,มกราคม
92,ตรัง,Trang,148.0200043,264.3800049,190.2166092,ใต้,2018,1,1/1/18,มกราคม
93,พัทลุง,Phatthalung,170.2100067,438.0899963,305.1108246,ใต้,2018,1,1/1/18,มกราคม
94,ปัตตานี,Pattani,134.3800049,306.3099976,167.9105407,ใต้,2018,1,1/1/18,มกราคม
95,ยะลา,Yala,125.8600006,250.5899963,164.7554894,ใต้,2018,1,1/1/18,มกราคม
96,นราธิวาส,Narathiwat,166.3600006,360.4700012,272.7171809,ใต้,2018,1,1/1/18,มกราคม
10,กรุงเทพมหานคร,Bangkok,35.31000137,96.62000275,64.4780061,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
11,สมุทรปราการ,Samut Prakan,30.06999969,84.29000092,61.28975868,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
12,นนทบุรี,Nonthaburi,36.86000061,91.91999817,65.48347085,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
13,ปทุมธานี,Pathum Thani,41.72000122,90.69000244,58.07123027,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,13.65999985,72.87000275,37.2640892,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
15,อ่างทอง,Ang Thong,13.52999973,74.51999664,40.24401494,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
16,ลพบุรี,Lop Buri,13.10999966,149.6499939,64.58061134,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
17,สิงห์บุรี,Sing Buri,34.22999954,87.27999878,61.67321327,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
18,ชัยนาท,Chai Nat,24.61000061,55.72000122,34.52327317,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
19,สระบุรี,Saraburi,15.82999992,96.87000275,44.45063689,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
20,ชลบุรี,Chon Buri,13.75,142.1799927,47.94411828,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
21,ระยอง,Rayong,16.72999954,188.4400024,67.90111113,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
22,จันทบุรี,Chanthaburi,8.199999809,47.56999969,18.23806712,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
23,ตราด,Trat,11.15999985,80.69999695,29.45822265,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
24,ฉะเชิงเทรา,Chachoengsao,19.30999947,67.08999634,38.17003014,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
25,ปราจีนบุรี,Prachin Buri,25.52000046,77,46.46303171,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
26,นครนายก,Nakhon Nayok,43.86999893,74.38999939,55.11022323,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
27,สระแก้ว,Sa Kaeo,12,58.18999863,31.78047193,ตะวันออก,2018,2,1/2/18,กุมภาพันธ์ 
30,นครราชสีมา,Nakhon Ratchasima,0.949999988,78.48999786,38.31195538,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
31,บุรีรัมย์,Buri Ram,0,34.84000015,7.672365734,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
32,สุรินทร์,Surin,0,3.660000086,0.972131058,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
33,ศรีสะเกษ,Si Sa Ket,1.179999948,8.5,4.231503629,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
34,อุบลราชธานี,Ubon Ratchathani,0,28.84000015,4.439396761,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
35,ยโสธร,Yasothon,3.269999981,46.06000137,16.55667825,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
36,ชัยภูมิ,Chaiyaphum,3.099999905,37.36999893,18.32918202,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
37,อำนาจเจริญ,Amnat Charoen,3.299999952,44.59000015,17.35056926,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
38,บึงกาฬ,Bueng Kan,24.36000061,42.65999985,33.26025935,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
39,หนองบัวลำภู,Nong Bua Lam Phu,18.84000015,62.08000183,40.90535786,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
40,ขอนแก่น,Khon Kaen,3.599999905,35.50999832,12.52886283,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
41,อุดรธานี,Udon Thani,7.03000021,59.09000015,25.43336744,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
42,เลย,Loei,16.71999931,39.52000046,26.55567612,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
43,หนองคาย,Nong Khai,5.199999809,28.31999969,17.18354803,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
44,มหาสารคาม,Maha Sarakham,0.469999999,14.17000008,6.504016098,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
45,ร้อยเอ็ด,Roi Et,0.419999987,39.63000107,9.376761417,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
46,กาฬสินธุ์,Kalasin,7.949999809,50.47000122,24.31289848,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
47,สกลนคร,Sakon Nakhon,27.44000053,67,45.51452101,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
48,นครพนม,Nakhon Phanom,16.61000061,54.88999939,44.00000211,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
49,มุกดาหาร,Mukdahan,35.79000092,54.29999924,49.32982095,ตะวันออกเฉียงเหนือ,2018,2,1/2/18,กุมภาพันธ์ 
50,เชียงใหม่,Chiang Mai,0,12.61999989,3.912607482,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
51,ลำพูน,Lamphun,0.400000006,17.52000046,9.522565309,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
52,ลำปาง,Lampang,2.99000001,30.95000076,14.57750537,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
53,อุตรดิตถ์,Uttaradit,12.31000042,40.79000092,24.41066111,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
54,แพร่,Phrae,15.81000042,52.29000092,31.99783237,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
55,น่าน,Nan,10.5,40.97999954,18.26070056,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
56,พะเยา,Phayao,2.200000048,18.54999924,10.50288266,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
57,เชียงราย,Chiang Rai,3.789999962,20.5,10.91876121,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
58,แม่ฮ่องสอน,Mae Hong Son,0,6.980000019,1.000816046,เหนือ,2018,2,1/2/18,กุมภาพันธ์ 
60,นครสวรรค์,Nakhon Sawan,24.45000076,165.8899994,57.27533392,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
61,อุทัยธานี,Uthai Thani,13.85000038,39.54000092,27.75014996,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
62,กำแพงเพชร,Kamphaeng Phet,19.72999954,43.90000153,33.04114055,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
63,ตาก,Tak,1.600000024,26.09000015,15.70706299,ตะวันตก,2018,2,1/2/18,กุมภาพันธ์ 
64,สุโขทัย,Sukhothai,12.47999954,43.86000061,24.9624038,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
65,พิษณุโลก,Phitsanulok,20.67000008,39.20000076,30.78732606,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
66,พิจิตร,Phichit,26,53.00999832,35.1884548,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
67,เพชรบูรณ์,Phetchabun,14.81000042,60.31000137,32.09315175,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
70,ราชบุรี,Ratchaburi,8.699999809,29.07999992,14.3946976,ตะวันตก,2018,2,1/2/18,กุมภาพันธ์ 
71,กาญจนบุรี,Kanchanaburi,5.800000191,20.70999908,12.10703453,ตะวันตก,2018,2,1/2/18,กุมภาพันธ์ 
72,สุพรรณบุรี,Suphan Buri,5.309999943,48.52000046,19.12028459,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
73,นครปฐม,Nakhon Pathom,10.89999962,64.20999908,28.26278922,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
74,สมุทรสาคร,Samut Sakhon,10.59000015,68.68000031,38.8445367,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
75,สมุทรสงคราม,Samut Songkhram,9.109999657,18.25,11.51324636,กลาง,2018,2,1/2/18,กุมภาพันธ์ 
76,เพชรบุรี,Phetchaburi,11.46000004,76.75,39.55510899,ตะวันตก,2018,2,1/2/18,กุมภาพันธ์ 
77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,44.02000046,81.91000366,67.61297638,ตะวันตก,2018,2,1/2/18,กุมภาพันธ์ 
80,นครศรีธรรมราช,Nakhon Si Thammarat,7.940000057,33.29999924,20.34390682,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
81,กระบี่,Krabi,10.80000019,42.99000168,18.86392025,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
82,พังงา,Phangnga,22.04999924,117.8700027,68.85538621,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
83,ภูเก็ต,Phuket,14.22000027,39.38999939,26.03816741,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
84,สุราษฎร์ธานี,Surat Thani,2,80.08999634,18.02221087,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
85,ระนอง,Ranong,3.619999886,96.01999664,41.25007541,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
86,ชุมพร,Chumphon,9.659999847,111.1900024,71.19020007,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
90,สงขลา,Songkhla,8.300000191,99.76000214,34.31219328,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
91,สตูล,Satun,0.419999987,24.06999969,9.678936359,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
92,ตรัง,Trang,4,21.87999916,11.31518025,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
93,พัทลุง,Phatthalung,10.44999981,51.77999878,24.19532387,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
94,ปัตตานี,Pattani,46.86999893,63.20000076,57.41732138,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
95,ยะลา,Yala,36.04000092,58.13999939,48.69993694,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
96,นราธิวาส,Narathiwat,43.79999924,54.20000076,47.1794596,ใต้,2018,2,1/2/18,กุมภาพันธ์ 
10,กรุงเทพมหานคร,Bangkok,17.54999924,106.3399963,68.96679134,กลาง,2018,3,1/3/18,มีนาคม 
11,สมุทรปราการ,Samut Prakan,10.48999977,87.06999969,39.68316387,กลาง,2018,3,1/3/18,มีนาคม 
12,นนทบุรี,Nonthaburi,73.86000061,103.2399979,87.19697947,กลาง,2018,3,1/3/18,มีนาคม 
13,ปทุมธานี,Pathum Thani,57.97000122,115.8799973,94.06011038,กลาง,2018,3,1/3/18,มีนาคม 
14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,33.02000046,115.6699982,67.51955861,กลาง,2018,3,1/3/18,มีนาคม 
15,อ่างทอง,Ang Thong,31.12000084,54.68999863,41.25487537,กลาง,2018,3,1/3/18,มีนาคม 
16,ลพบุรี,Lop Buri,23.89999962,37.72000122,28.38413254,กลาง,2018,3,1/3/18,มีนาคม 
17,สิงห์บุรี,Sing Buri,24.95000076,38.45000076,29.83105181,กลาง,2018,3,1/3/18,มีนาคม 
18,ชัยนาท,Chai Nat,10.89000034,27.89999962,21.28510214,กลาง,2018,3,1/3/18,มีนาคม 
19,สระบุรี,Saraburi,23.11000061,73.13999939,35.48493531,กลาง,2018,3,1/3/18,มีนาคม 
20,ชลบุรี,Chon Buri,15.52999973,92.30999756,55.73090573,ตะวันออก,2018,3,1/3/18,มีนาคม 
21,ระยอง,Rayong,60.88000107,159.6000061,107.1085021,ตะวันออก,2018,3,1/3/18,มีนาคม 
22,จันทบุรี,Chanthaburi,87.58999634,202.1000061,159.780628,ตะวันออก,2018,3,1/3/18,มีนาคม 
23,ตราด,Trat,180.8099976,253,198.8604739,ตะวันออก,2018,3,1/3/18,มีนาคม 
24,ฉะเชิงเทรา,Chachoengsao,20.37000084,109.2300034,58.56201251,ตะวันออก,2018,3,1/3/18,มีนาคม 
25,ปราจีนบุรี,Prachin Buri,18.39999962,122.5400009,62.75818528,ตะวันออก,2018,3,1/3/18,มีนาคม 
26,นครนายก,Nakhon Nayok,21.84000015,78.01999664,46.78645093,กลาง,2018,3,1/3/18,มีนาคม 
27,สระแก้ว,Sa Kaeo,13.52999973,109.9100037,68.91302455,ตะวันออก,2018,3,1/3/18,มีนาคม 
30,นครราชสีมา,Nakhon Ratchasima,1.309999943,61.41999817,28.76057395,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
31,บุรีรัมย์,Buri Ram,32.27999878,70.30000305,50.91944391,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
32,สุรินทร์,Surin,24.54000092,64.23000336,48.65624965,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
33,ศรีสะเกษ,Si Sa Ket,51.09000015,115.6100006,71.95130605,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
34,อุบลราชธานี,Ubon Ratchathani,72.41000366,139.9199982,92.16730808,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
35,ยโสธร,Yasothon,48.58000183,87.33999634,64.42458627,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
36,ชัยภูมิ,Chaiyaphum,7.599999905,65.58000183,30.81176686,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
37,อำนาจเจริญ,Amnat Charoen,68.80000305,101.7300034,82.38129074,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
38,บึงกาฬ,Bueng Kan,12.52000046,40.00999832,26.85687591,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
39,หนองบัวลำภู,Nong Bua Lam Phu,21.05999947,64.01999664,35.21592122,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
40,ขอนแก่น,Khon Kaen,18.06999969,62.20999908,34.51648732,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
41,อุดรธานี,Udon Thani,1,54.45000076,16.96459507,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
42,เลย,Loei,34.77999878,103.3600006,63.62243631,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
43,หนองคาย,Nong Khai,1.200000048,38.43000031,12.12771861,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
44,มหาสารคาม,Maha Sarakham,36.31999969,59.88999939,48.70815505,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
45,ร้อยเอ็ด,Roi Et,31.84000015,70.43000031,50.71643938,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
46,กาฬสินธุ์,Kalasin,23.11000061,49.65000153,36.04966615,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
47,สกลนคร,Sakon Nakhon,12.11999989,49.61000061,27.90171976,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
48,นครพนม,Nakhon Phanom,34.34999847,85.98000336,48.70920239,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
49,มุกดาหาร,Mukdahan,32.65999985,69.93000031,54.4164308,ตะวันออกเฉียงเหนือ,2018,3,1/3/18,มีนาคม 
50,เชียงใหม่,Chiang Mai,2.25,26.07999992,11.45672814,เหนือ,2018,3,1/3/18,มีนาคม 
51,ลำพูน,Lamphun,1,39.38999939,16.91022206,เหนือ,2018,3,1/3/18,มีนาคม 
52,ลำปาง,Lampang,1.799999952,44.79000092,20.1732504,เหนือ,2018,3,1/3/18,มีนาคม 
53,อุตรดิตถ์,Uttaradit,3.609999895,49.13000107,23.28879067,เหนือ,2018,3,1/3/18,มีนาคม 
54,แพร่,Phrae,11.19999981,39.50999832,23.34754515,เหนือ,2018,3,1/3/18,มีนาคม 
55,น่าน,Nan,22.38999939,65.26000214,35.95617815,เหนือ,2018,3,1/3/18,มีนาคม 
56,พะเยา,Phayao,25.54000092,47.99000168,34.85643665,เหนือ,2018,3,1/3/18,มีนาคม 
57,เชียงราย,Chiang Rai,13.93000031,35.59000015,26.05649612,เหนือ,2018,3,1/3/18,มีนาคม 
58,แม่ฮ่องสอน,Mae Hong Son,0,15.39999962,5.547424837,เหนือ,2018,3,1/3/18,มีนาคม 
60,นครสวรรค์,Nakhon Sawan,10.64999962,32.06999969,19.30674793,กลาง,2018,3,1/3/18,มีนาคม 
61,อุทัยธานี,Uthai Thani,9.609999657,27.34000015,16.77283878,กลาง,2018,3,1/3/18,มีนาคม 
62,กำแพงเพชร,Kamphaeng Phet,10.31999969,47.79999924,30.54100317,กลาง,2018,3,1/3/18,มีนาคม 
63,ตาก,Tak,0.01,63.40000153,25.20958208,ตะวันตก,2018,3,1/3/18,มีนาคม 
64,สุโขทัย,Sukhothai,9.010000229,55.90000153,31.31688316,กลาง,2018,3,1/3/18,มีนาคม 
65,พิษณุโลก,Phitsanulok,0.409999996,63.41999817,26.14638429,กลาง,2018,3,1/3/18,มีนาคม 
66,พิจิตร,Phichit,1.399999976,31.39999962,11.15996439,กลาง,2018,3,1/3/18,มีนาคม 
67,เพชรบูรณ์,Phetchabun,23.28000069,69.59999847,50.97140258,กลาง,2018,3,1/3/18,มีนาคม 
70,ราชบุรี,Ratchaburi,23.79000092,56.49000168,43.4597622,ตะวันตก,2018,3,1/3/18,มีนาคม 
71,กาญจนบุรี,Kanchanaburi,0,50.68000031,18.86689013,ตะวันตก,2018,3,1/3/18,มีนาคม 
72,สุพรรณบุรี,Suphan Buri,13.82999992,63.95000076,32.26560775,กลาง,2018,3,1/3/18,มีนาคม 
73,นครปฐม,Nakhon Pathom,42.63000107,85.37000275,60.50501952,กลาง,2018,3,1/3/18,มีนาคม 
74,สมุทรสาคร,Samut Sakhon,14.22000027,73.01999664,45.99135554,กลาง,2018,3,1/3/18,มีนาคม 
75,สมุทรสงคราม,Samut Songkhram,11.11999989,42.11000061,25.07692756,กลาง,2018,3,1/3/18,มีนาคม 
